state,city,latitude,longitude                                                                                                 
IN,Meridian Hills town,39.887379,-86.15672
IN,Merom town,39.055964,-87.56722
IN,Merrillville town,41.472687,-87.31807
IN,Metamora CDP,39.448167,-85.137785
IN,Mexico CDP,40.814166,-86.110406
IN,Michiana Shores town,41.756357,-86.818159
IN,Michigan City city,41.708776,-86.866875
IN,Michigantown town,40.327992,-86.39165
IN,Middlebury town,41.670559,-85.708679
IN,Middletown town,40.05945,-85.542782
IN,Mier CDP,40.574806,-85.82323
IN,Milan town,39.125174,-85.120131
IN,Milford town,41.417465,-85.843551
IN,Millersburg town,41.527711,-85.696391
IN,Millhousen town,39.211475,-85.435018
IN,Milltown town,38.342133,-86.275448
IN,Milroy CDP,39.498077,-85.467614
IN,Milton town,39.786503,-85.156199
IN,Mishawaka city,41.676606,-86.165356
IN,Mitchell city,38.737092,-86.47522
IN,Modoc town,40.045471,-85.126237
IN,Monon town,40.864228,-86.878624
IN,Monroe town,40.745109,-84.940859
IN,Monroe City town,38.614538,-87.353007
IN,Monroeville town,40.97352,-84.867506
IN,Monrovia town,39.587186,-86.475356
IN,Monterey town,41.156199,-86.482069
IN,Montezuma town,39.791049,-87.369423
IN,Montgomery town,38.664775,-87.049356
IN,Monticello city,40.745231,-86.767256
IN,Montmorenci CDP,40.472078,-87.042803
IN,Montpelier city,40.549766,-85.287012
IN,Mooreland town,39.997414,-85.251348
IN,Moores Hill town,39.112938,-85.089058
IN,Mooresville town,39.602494,-86.368715
IN,Morgantown town,39.372891,-86.258605
IN,Morocco town,40.944536,-87.450279
IN,Morristown town,39.674282,-85.705311
IN,Mount Auburn town,39.811331,-85.188457
IN,Mount Ayr town,40.952289,-87.298956
IN,Mount Carmel town,39.407424,-84.875503
IN,Mount Etna town,40.741123,-85.561901
IN,Mount Summit town,40.00347,-85.386086
IN,Mount Vernon city,37.936988,-87.895861
IN,Mulberry town,40.345774,-86.667298
IN,Muncie city,40.198826,-85.395059
IN,Munster town,41.54691,-87.504589
IN,Napoleon town,39.204336,-85.327854
IN,Nappanee city,41.445773,-85.996288
IN,Nashville town,39.207733,-86.236172
IN,New Albany city,38.309098,-85.824458
IN,New Amsterdam town,38.102001,-86.276617
IN,Newberry town,38.923856,-87.019383
IN,Newburgh town,37.949254,-87.405494
IN,New Carlisle town,41.706572,-86.507154
IN,New Castle city,39.919835,-85.370064
IN,New Chicago town,41.558657,-87.271795
IN,New Goshen CDP,39.585594,-87.474482
IN,New Harmony town,38.128615,-87.930867
IN,New Haven city,41.067905,-85.016282
IN,New Market town,39.95265,-86.921495
IN,New Middletown town,38.164399,-86.050656
IN,New Palestine town,39.729395,-85.894254
IN,New Paris CDP,41.500497,-85.824851
IN,New Pekin town,38.502077,-86.014366
IN,New Point town,39.30958,-85.326876
IN,Newport town,39.884058,-87.407135
IN,New Richmond town,40.194213,-86.977903
IN,New Ross town,39.964622,-86.714193
IN,New Salisbury CDP,38.313966,-86.100055
IN,Newtown town,40.204504,-87.148312
IN,New Trenton CDP,39.308835,-84.896853
IN,New Washington CDP,38.569628,-85.560134
IN,New Whiteland town,39.561738,-86.099436
IN,Noblesville city,40.035299,-86.000163
IN,North Crows Nest town,39.866079,-86.162466
IN,North Judson town,41.216095,-86.776973
IN,North Liberty town,41.532403,-86.428041
IN,North Manchester town,41.004301,-85.775621
IN,North Salem town,39.859956,-86.643719
IN,North Terre Haute CDP,39.536998,-87.365279
IN,North Vernon city,39.014854,-85.630055
IN,North Webster town,41.323814,-85.698573
IN,Norway CDP,40.775012,-86.77238
IN,Notre Dame CDP,41.700282,-86.238678
IN,Oakland City city,38.337987,-87.349082
IN,Oaktown town,38.871682,-87.441158
IN,Odon town,38.842336,-86.988506
IN,Ogden Dunes town,41.628532,-87.192969
IN,Oldenburg town,39.33883,-85.204772
IN,Onward town,40.694735,-86.194789
IN,Oolitic town,38.893551,-86.525352
IN,Orestes town,40.270912,-85.724833
IN,Orland town,41.730543,-85.172226
IN,Orleans town,38.661088,-86.4517
IN,Osceola town,41.663999,-86.078672
IN,Osgood town,39.128625,-85.292646
IN,Ossian town,40.87687,-85.168733
IN,Otterbein town,40.488159,-87.0878
IN,Otwell CDP,38.456211,-87.096029
IN,Owensburg CDP,38.931426,-86.727656
IN,Owensville town,38.2719,-87.691775
IN,Oxford town,40.521461,-87.248178
IN,Painted Hills CDP,39.398179,-86.349245
IN,Palmyra town,38.408396,-86.109105
IN,Paoli town,38.556675,-86.470437
IN,Paragon town,39.395002,-86.56277
IN,Parker City town,40.189786,-85.203741
IN,Parkers Settlement CDP,38.044017,-87.714725
IN,Patoka town,38.396342,-87.594196
IN,Patriot town,38.835164,-84.830252
IN,Pence CDP,40.363738,-87.51276
IN,Pendleton town,40.005799,-85.77142
IN,Pennville town,40.491917,-85.14694
IN,Perrysville town,40.0532,-87.435968
IN,Peru city,40.7592,-86.076004
IN,Petersburg city,38.492236,-87.280977
IN,Pierceton town,41.199266,-85.703116
IN,Pine Village town,40.449499,-87.253451
IN,Pittsboro town,39.871141,-86.465499
IN,Plainfield town,39.693193,-86.371985
IN,Plainville town,38.804832,-87.151481
IN,Plymouth city,41.349424,-86.319434
IN,Point Isabel CDP,40.420603,-85.821997
IN,Poneto town,40.657117,-85.222171
IN,Portage city,41.591612,-87.178939
IN,Porter town,41.627544,-87.082744
IN,Portland city,40.437662,-84.983485
IN,Poseyville town,38.169752,-87.783319
IN,Pottawattamie Park town,41.72329,-86.867138
IN,Prince's Lakes town,39.351101,-86.108422
IN,Princeton city,38.354473,-87.579508
IN,Raglesville CDP,38.802277,-86.963009
IN,Ragsdale CDP,38.746708,-87.324114
IN,Rainsville CDP,40.414048,-87.315735
IN,Raub CDP,40.729287,-87.489774
IN,Redkey town,40.348304,-85.153934
IN,Remington town,40.769405,-87.129724
IN,Rensselaer city,40.939598,-87.168659
IN,Reynolds town,40.749196,-86.87428
IN,Richland town,37.946582,-87.169672
IN,Richmond city,39.832086,-84.890917
IN,Ridgeville town,40.291554,-85.028613
IN,Riley town,39.389765,-87.300212
IN,Rising Sun city,38.953742,-84.853294
IN,River Forest town,40.110567,-85.729214
IN,Roachdale town,39.849168,-86.80047
IN,Roann town,40.911066,-85.924476
IN,Roanoke town,40.964461,-85.380757
IN,Rochester city,41.060392,-86.198313
IN,Rockfield CDP,40.641551,-86.573143
IN,Rockport city,37.889918,-87.054244
IN,Rockville town,39.766458,-87.229465
IN,Rocky Ripple town,39.848403,-86.173128
IN,Rolling Prairie CDP,41.674467,-86.619898
IN,Rome City town,41.489413,-85.358787
IN,Romney CDP,40.253764,-86.899504
IN,Rosedale town,39.622461,-87.281589
IN,Roseland town,41.717607,-86.250592
IN,Roselawn CDP,41.155226,-87.289102
IN,Rossville town,40.419617,-86.595787
IN,Royal Center town,40.864319,-86.500049
IN,Rushville city,39.617119,-85.446324
IN,Russellville town,39.856954,-86.983231
IN,Russiaville town,40.418891,-86.2728
IN,St. Bernice CDP,39.71196,-87.520021
IN,St. Joe town,41.314664,-84.901115
IN,St. John town,41.441816,-87.467779
IN,St. Leon town,39.29947,-84.966512
IN,St. Mary of the Woods CDP,39.512227,-87.464544
IN,St. Meinrad CDP,38.168142,-86.832128
IN,St. Paul town,39.428152,-85.628713
IN,Salamonia town,40.385961,-84.864935
IN,Salem city,38.604584,-86.097459
IN,Salt Creek Commons CDP,41.511128,-87.141068
IN,Saltillo town,38.665225,-86.297484
IN,Sandborn town,38.896767,-87.184632
IN,San Pierre CDP,41.198894,-86.892064
IN,Santa Claus town,38.116065,-86.927244
IN,Saratoga town,40.236818,-84.915838
IN,Schererville town,41.485177,-87.443395
IN,Schneider town,41.192149,-87.445333
IN,Scipio CDP,39.074343,-85.715006
IN,Scotland CDP,38.909139,-86.90475
IN,Scottsburg city,38.684468,-85.782217
IN,Seelyville town,39.493352,-87.266916
IN,Sellersburg town,38.399505,-85.774266
IN,Selma town,40.18662,-85.273838
IN,Seymour city,38.947516,-85.891285
IN,Shadeland town,40.344818,-86.963689
IN,Shamrock Lakes town,40.411439,-85.427434
IN,Sharpsville town,40.379683,-86.086897
IN,Shelburn town,39.179144,-87.397142
IN,Shelby CDP,41.193433,-87.342684
IN,Shelbyville city,39.536384,-85.776911
IN,Shepardsville CDP,39.604695,-87.422937
IN,Sheridan town,40.132295,-86.220032
IN,Shipshewana town,41.674282,-85.576477
IN,Shirley town,39.890906,-85.579939
IN,Shoals town,38.665465,-86.793733
IN,Shorewood Forest CDP,41.460038,-87.148194
IN,Sidney town,41.105045,-85.742936
IN,Silver Lake town,41.074317,-85.89287
IN,Simonton Lake CDP,41.754215,-85.97054
IN,Sims CDP,40.50065,-85.853932
IN,Smithville-Sanders CDP,39.059695,-86.510773
IN,Somerset CDP,40.670293,-85.831173
IN,Somerville town,38.279673,-87.375748
IN,South Bend city,41.676643,-86.268809
IN,South Haven CDP,41.543784,-87.136654
IN,Southport city,39.65998,-86.117116
IN,South Whitley town,41.084048,-85.624534
IN,Speedway town,39.793698,-86.247542
IN,Spencer town,39.286215,-86.772462
IN,Spiceland town,39.843345,-85.425931
IN,Spring Grove town,39.847216,-84.891222
IN,Spring Hill town,39.834603,-86.192551
IN,Spring Lake town,39.777236,-85.855852
IN,Springport town,40.047194,-85.392555
IN,Spurgeon town,38.255502,-87.259526
IN,Star City CDP,40.97449,-86.561304
IN,State Line City town,40.197348,-87.527069
IN,Staunton town,39.48645,-87.188882
IN,Stilesville town,39.636635,-86.633012
IN,Stinesville town,39.299944,-86.649867
IN,Stockwell CDP,40.281847,-86.768871
IN,Straughn town,39.808384,-85.290842
IN,Sullivan city,39.097292,-87.407329
IN,Sulphur Springs town,39.996632,-85.439942
IN,Summitville town,40.335979,-85.643496
IN,Sunman town,39.237281,-85.093112
IN,Swayzee town,40.506642,-85.824307
IN,Sweetser town,40.568813,-85.765358
IN,Switz City town,39.034854,-87.05399
IN,Syracuse town,41.422617,-85.749886
IN,Tab CDP,40.414928,-87.477229
IN,Taylorsville CDP,39.296476,-85.950274
IN,Tecumseh CDP,39.569899,-87.425801
IN,Tell City city,37.953015,-86.759257
IN,Templeton CDP,40.513293,-87.20739
IN,Tennyson town,38.081704,-87.118799
IN,Terre Haute city,39.464152,-87.376036
IN,Thorntown town,40.129201,-86.610007
IN,Tipton city,40.282033,-86.042326
IN,Toad Hop CDP,39.456745,-87.464019
IN,Topeka town,41.539434,-85.547455
IN,Town of Pines town,41.688194,-86.951764
IN,Trafalgar town,39.412422,-86.149917
IN,Trail Creek town,41.696256,-86.855517
IN,Tri-Lakes CDP,41.251123,-85.453407
IN,Troy town,38.001969,-86.798992
IN,Ulen town,40.066119,-86.465224
IN,Union City city,40.199321,-84.820643
IN,Uniondale town,40.830072,-85.238851
IN,Universal town,39.622521,-87.455307
IN,Upland town,40.462848,-85.500987
IN,Utica town,38.339357,-85.65576
IN,Vallonia CDP,38.84851,-86.100727
IN,Valparaiso city,41.479812,-87.052273
IN,Van Bibber Lake CDP,39.729211,-86.929778
IN,Van Buren town,40.615756,-85.503921
IN,Veedersburg town,40.115307,-87.257231
IN,Vera Cruz town,40.701418,-85.079747
IN,Vernon town,38.985368,-85.610034
IN,Versailles town,39.06346,-85.256611
IN,Vevay town,38.740556,-85.082151
IN,Vincennes city,38.676102,-87.511119
IN,Wabash city,40.802752,-85.829174
IN,Wakarusa town,41.531156,-86.013334
IN,Waldron CDP,39.453554,-85.662934
IN,Walkerton town,41.465672,-86.482532
IN,Wallace town,39.987109,-87.147115
IN,Walton town,40.662293,-86.244122
IN,Wanatah town,41.430561,-86.892347
IN,Warren town,40.687688,-85.42465
IN,Warren Park town,39.783228,-86.051685
IN,Warsaw city,41.246053,-85.848476
IN,Washington city,38.658226,-87.160361
IN,Waterloo town,41.437398,-85.051661
IN,Waveland town,39.877624,-87.045453
IN,Waynetown town,40.087992,-87.065512
IN,West Baden Springs town,38.568162,-86.612285
IN,West College Corner town,39.569415,-84.818973
IN,Westfield city,40.034776,-86.153917
IN,West Harrison town,39.257846,-84.822336
IN,West Lafayette city,40.443707,-86.923616
IN,West Lebanon town,40.272365,-87.386167
IN,Westphalia CDP,38.866496,-87.227734
IN,West Point CDP,40.347758,-87.037837
IN,Westport town,39.176306,-85.575029
IN,West Terre Haute town,39.463763,-87.4506
IN,Westville town,41.537547,-86.904942
IN,Wheatfield town,41.1911,-87.053094
IN,Wheatland town,38.663223,-87.306253
IN,Wheeler CDP,41.51047,-87.171223
IN,Whiteland town,39.545924,-86.072835
IN,Whitestown town,39.970518,-86.361195
IN,Whitewater town,39.944804,-84.831098
IN,Whiting city,41.672955,-87.484049
IN,Wilkinson town,39.885378,-85.608391
IN,Williams CDP,38.818262,-86.637134
IN,Williams Creek town,39.900124,-86.150244
IN,Williamsport town,40.288398,-87.292274
IN,Winamac town,41.053501,-86.603678
IN,Winchester city,40.172099,-84.977051
IN,Windfall City town,40.361821,-85.958321
IN,Winfield town,41.412112,-87.262352
IN,Wingate town,40.172223,-87.072421
IN,Winona Lake town,41.217143,-85.813135
IN,Winslow town,38.382675,-87.212153
IN,Wolcott town,40.759034,-87.042098
IN,Wolcottville town,41.525484,-85.366525
IN,Woodburn city,41.125477,-84.859915
IN,Woodlawn Heights town,40.118434,-85.696832
IN,Worthington town,39.118379,-86.979796
IN,Wynnedale town,39.832484,-86.200237
IN,Yeoman town,40.667691,-86.723792
IN,Yorktown town,40.181891,-85.508155
IN,Zanesville town,40.915406,-85.279884
IN,Zionsville town,39.99153,-86.32175
IA,Ackley city,42.551695,-93.052272
IA,Ackworth city,41.364227,-93.472304
IA,Adair city,41.500225,-94.644052
IA,Adel city,41.609388,-94.012663
IA,Afton city,41.027589,-94.195296
IA,Agency city,40.996979,-92.307285
IA,Ainsworth city,41.29005,-91.554266
IA,Akron city,42.826768,-96.557027
IA,Albert City city,42.781602,-94.949139
IA,Albia city,41.026758,-92.803743
IA,Albion city,42.112536,-92.988569
IA,Alburnett city,42.148939,-91.620108
IA,Alden city,42.511576,-93.380309
IA,Alexander city,42.804419,-93.478647
IA,Algona city,43.074673,-94.229937
IA,Alleman city,41.814899,-93.609228
IA,Allerton city,40.70827,-93.368638
IA,Allison city,42.751986,-92.795719
IA,Alta city,42.671677,-95.304513
IA,Alta Vista city,43.196679,-92.416938
IA,Alton city,42.987658,-96.00943
IA,Altoona city,41.646353,-93.478611
IA,Alvord city,43.341745,-96.303675
IA,Amana CDP,41.80363,-91.875235
IA,Ames city,42.025281,-93.621087
IA,Anamosa city,42.108825,-91.275205
IA,Anderson CDP,40.798309,-95.60849
IA,Andover city,41.980058,-90.252835
IA,Andrew city,42.153194,-90.592277
IA,Anita city,41.443717,-94.765961
IA,Ankeny city,41.728724,-93.602521
IA,Anthon city,42.388094,-95.865549
IA,Aplington city,42.581925,-92.883524
IA,Arcadia city,42.086193,-95.043226
IA,Archer city,43.115019,-95.74422
IA,Aredale city,42.833236,-93.005442
IA,Argo CDP,41.625766,-90.434092
IA,Argyle CDP,40.535848,-91.567696
IA,Arion city,41.947755,-95.462354
IA,Arispe city,40.948971,-94.218997
IA,Arlington city,42.748751,-91.67101
IA,Armstrong city,43.394387,-94.483411
IA,Arnolds Park city,43.360366,-95.129177
IA,Arthur city,42.335353,-95.346906
IA,Asbury city,42.511951,-90.779954
IA,Ashton city,43.309432,-95.790832
IA,Aspinwall city,41.91052,-95.134972
IA,Atalissa city,41.571687,-91.166454
IA,Athelstan CDP,40.572702,-94.542631
IA,Atkins city,41.994228,-91.858651
IA,Atlantic city,41.392994,-95.021882
IA,Auburn city,42.249549,-94.877727
IA,Audubon city,41.718019,-94.928372
IA,Augusta CDP,40.761765,-91.277226
IA,Aurelia city,42.713066,-95.436848
IA,Aurora city,42.619445,-91.729491
IA,Avoca city,41.482816,-95.337261
IA,Ayrshire city,43.039612,-94.83397
IA,Badger city,42.614131,-94.144602
IA,Bagley city,41.846437,-94.430316
IA,Baldwin city,42.073134,-90.838584
IA,Balltown city,42.637219,-90.869792
IA,Bancroft city,43.292826,-94.217599
IA,Bankston city,42.507585,-90.961295
IA,Barnes City city,41.507016,-92.469535
IA,Barnum city,42.506183,-94.365683
IA,Bartlett CDP,40.885338,-95.794666
IA,Bassett city,43.061593,-92.515256
IA,Batavia city,40.994954,-92.167346
IA,Battle Creek city,42.31702,-95.600013
IA,Baxter city,41.8252,-93.152455
IA,Bayard city,41.852138,-94.558609
IA,Beacon city,41.274566,-92.681348
IA,Beaconsfield city,40.807223,-94.050825
IA,Beaman city,42.220109,-92.821567
IA,Beaver city,42.03826,-94.13998
IA,Beaverdale CDP,40.84857,-91.20225
IA,Bedford city,40.671152,-94.724292
IA,Belle Plaine city,41.895587,-92.275716
IA,Bellevue city,42.262695,-90.431458
IA,Belmond city,42.846432,-93.608449
IA,Bennett city,41.739777,-90.973587
IA,Bentley CDP,41.375546,-95.622501
IA,Benton city,40.70427,-94.359867
IA,Berkley city,41.946481,-94.113621
IA,Bernard city,42.313271,-90.831759
IA,Bertram city,41.951683,-91.537836
IA,Bettendorf city,41.566836,-90.476879
IA,Bevington city,41.359945,-93.784239
IA,Big Rock CDP,41.769079,-90.826528
IA,Birmingham city,40.878494,-91.947895
IA,Blairsburg city,42.478373,-93.642798
IA,Blairstown city,41.905984,-92.082229
IA,Blakesburg city,40.961951,-92.634712
IA,Blanchard city,40.580314,-95.221238
IA,Blencoe city,41.930322,-96.082057
IA,Blockton city,40.616881,-94.477841
IA,Bloomfield city,40.749108,-92.417031
IA,Blue Grass city,41.510192,-90.76694
IA,Bode city,42.867984,-94.286241
IA,Bolan CDP,43.37348,-93.108502
IA,Bonaparte city,40.701244,-91.800697
IA,Bondurant city,41.700316,-93.454496
IA,Boone city,42.049257,-93.872526
IA,Bouton city,41.85115,-94.010564
IA,Boxholm city,42.173633,-94.106085
IA,Boyden city,43.189116,-96.003151
IA,Braddyville city,40.580603,-95.031244
IA,Bradford CDP,42.636716,-93.252388
IA,Bradgate city,42.802997,-94.420562
IA,Brandon city,42.315047,-92.003138
IA,Brayton city,41.544663,-94.930256
IA,Breda city,42.183967,-94.97501
IA,Bridgewater city,41.247107,-94.668949
IA,Brighton city,41.174692,-91.821185
IA,Bristow city,42.773771,-92.907947
IA,Britt city,43.098552,-93.803006
IA,Bronson city,42.409025,-96.210531
IA,Brooklyn city,41.732052,-92.444981
IA,Brunsville city,42.810976,-96.266363
IA,Buckeye city,42.419533,-93.375825
IA,Buck Grove city,41.917703,-95.395193
IA,Buffalo city,41.461288,-90.76888
IA,Buffalo Center city,43.389371,-93.942821
IA,Burchinal CDP,43.064797,-93.278516
IA,Burlington city,40.807102,-91.123676
IA,Burr Oak CDP,43.457984,-91.861927
IA,Burt city,43.199109,-94.221313
IA,Bussey city,41.205432,-92.884286
IA,Calamus city,41.826415,-90.759673
IA,California Junction CDP,41.56017,-95.994752
IA,Callender city,42.361634,-94.295473
IA,Calmar city,43.18105,-91.867849
IA,Calumet city,42.945024,-95.551435
IA,Camanche city,41.792708,-90.276227
IA,Cambridge city,41.90168,-93.53656
IA,Cantril city,40.642898,-92.068372
IA,Carbon city,41.04975,-94.824575
IA,Carlisle city,41.513593,-93.496811
IA,Carpenter city,43.415119,-93.017244
IA,Carroll city,42.069835,-94.864639
IA,Carson city,41.235658,-95.419811
IA,Carter Lake city,41.288533,-95.916872
IA,Cascade city,42.301798,-91.004655
IA,Casey city,41.507457,-94.521366
IA,Castalia city,43.112575,-91.676935
IA,Castana city,42.073358,-95.910388
IA,Cedar Falls city,42.51907,-92.454009
IA,Cedar Rapids city,41.96624,-91.677932
IA,Center Junction CDP,42.114127,-91.09034
IA,Center Point city,42.184784,-91.779847
IA,Centerville city,40.729839,-92.872033
IA,Central City city,42.201429,-91.522977
IA,Centralia city,42.4723,-90.836213
IA,Chapin CDP,42.835258,-93.222042
IA,Chariton city,41.017447,-93.309629
IA,Charles City city,43.06476,-92.674457
IA,Charlotte city,41.962169,-90.468252
IA,Charter Oak city,42.067838,-95.589526
IA,Chatsworth city,42.916301,-96.514499
IA,Chelsea city,41.920463,-92.394447
IA,Cherokee city,42.749499,-95.552159
IA,Chester city,43.491579,-92.363964
IA,Chillicothe city,41.085939,-92.529673
IA,Churdan city,42.154065,-94.477863
IA,Cincinnati city,40.63095,-92.922199
IA,Clare city,42.587439,-94.344414
IA,Clarence city,41.885751,-91.057925
IA,Clarinda city,40.737707,-95.033748
IA,Clarion city,42.731971,-93.729808
